Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service,priority
advertising agency nj,4,4,90,44.0,4.08,https://www.designrush.com/agency/ad-agencies/new-jersey,2.0,0.0,8.0,0.14,88800000.0,"[35,35,50,78,50,50,78,50,78,78,100,78]",2025-08-14,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,367.2
marketing agencies in north carolina,4,4,110,46.0,3.33,https://www.designrush.com/agency/digital-marketing/north-carolina,3.0,0.0,9.0,0.19,19500000.0,"[42,80,66,33,14,52,23,52,52,66,66,52]",2025-09-04,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,366.3
marketing firm pittsburgh,5,5,90,59.0,4.05,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,2.0,0.0,8.0,0.29,6510000.0,"[33,23,9,23,19,33,23,42,100,66,100,80]",2025-08-27,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,364.5
ad agencies in greenville sc,4,4,90,57.0,4.03,https://www.designrush.com/agency/ad-agencies/south-carolina/greenville,2.0,0.0,8.0,0.25,645000.0,"[15,6,15,21,15,12,100,12,15,21,34,34]",2025-09-10,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,362.70000000000005
ad agency greenville sc,4,4,90,60.0,4.03,https://www.designrush.com/agency/ad-agencies/south-carolina/greenville,2.0,0.0,8.0,0.25,2560000.0,"[66,52,80,42,42,42,23,100,23,23,33,23]",2025-08-15,"Local pack, Sitelinks, Video, Image, Video Carousel, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,362.70000000000005
top ad agencies in minneapolis,5,5,90,16.0,4.01,https://www.designrush.com/agency/ad-agencies/minnesota/minneapolis,2.0,0.0,8.0,0.29,34500000.0,"[100,100,63,81,63,45,81,63,81,81,63,63]",2025-08-15,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,360.9
design firms dc,5,5,140,42.0,2.5,https://www.designrush.com/agency/graphic-design/washington-dc,3.0,0.0,7.0,0.13,40600000.0,"[66,42,66,52,52,33,42,100,100,100,100,42]",2025-09-05,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,350.0
maine advertising agencies,5,5,110,55.0,3.05,https://www.designrush.com/agency/ad-agencies/maine,2.0,0.0,6.0,0.23,6590000.0,"[52,33,19,66,80,52,100,80,66,66,52,33]",2025-09-09,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,335.5
marketing companies wilmington nc,4,4,70,47.0,4.62,https://www.designrush.com/agency/digital-marketing/north-carolina/wilmington,2.0,0.0,9.0,0.42,22900000.0,"[41,29,29,29,41,64,41,100,52,29,52,41]",2025-08-27,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,323.40000000000003
marketing companies in nashville tn,6,6,90,50.0,3.54,https://www.designrush.com/agency/ad-agencies/tennessee/nashville,2.0,0.0,7.0,0.3,7760000.0,"[81,63,100,63,63,63,81,81,100,100,100,63]",2025-08-23,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,318.6
marketing agencies in pittsburgh,8,8,110,61.0,2.89,https://www.designrush.com/agency/digital-marketing/pennsylvania/pittsburgh,2.0,0.0,5.0,0.22,14300000.0,"[21,21,15,15,15,65,15,28,65,43,65,65]",2025-09-04,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,317.90000000000003
advertising agency florida,5,5,70,59.0,4.54,https://www.designrush.com/agency/ad-agencies/florida,1.0,0.0,4.0,0.19,147000000.0,"[23,41,29,29,23,23,29,29,41,41,41,64]",2025-08-29,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,317.8
ppc agency nashville,4,4,50,5.0,6.13,https://www.designrush.com/agency/paid-media-pay-per-click/tennessee/nashville,3.0,0.0,18.0,0.01,196000.0,"[22,22,22,22,22,22,55,100,100,55,100,55]",2025-08-30,"Image pack, People also ask",commercial,Organic,0,false,true,04-10,geo,ppc,306.5
cpa firms in arizona,7,7,50,34.0,6.05,https://www.designrush.com/agency/accounting/arizona,1.0,0.0,6.0,0.12,1440000.0,"[18,3,3,3,18,18,3,3,5,3,3,18]",2025-08-20,"Local pack, Image pack, Related searches",commercial,Organic,0,false,true,04-10,geo,other,302.5
marketing agencies rhode island,4,4,70,32.0,4.31,https://www.designrush.com/agency/digital-marketing/rhode-island,2.0,0.0,8.0,0.47,22600000.0,"[1,1,1,1,0,0,2,3,5,5,5,3]",2025-09-07,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,digital_marketing,301.7
graphic design companies in atlanta,4,4,90,37.0,3.31,https://www.designrush.com/agency/graphic-design/georgia/atlanta,2.0,0.0,6.0,0.2,9900000.0,"[28,28,23,17,17,17,35,28,23,17,17,12]",2025-08-26,"Local pack, Image pack, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,geo,other,297.9
md advertising agency,4,4,70,51.0,4.13,https://www.designrush.com/agency/ad-agencies/maryland,2.0,0.0,8.0,0.23,78400000.0,"[50,50,50,50,35,50,64,64,28,64,100,50]",2025-09-06,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,289.09999999999997
tennessee advertising agencies,4,4,70,54.0,4.05,https://www.designrush.com/agency/ad-agencies/tennessee,2.0,0.0,8.0,0.2,23100000.0,"[17,17,23,41,52,29,29,52,41,41,41,41]",2025-08-22,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,283.5
ad agency tennessee,4,4,70,61.0,4.05,https://www.designrush.com/agency/ad-agencies/tennessee,2.0,0.0,8.0,0.2,46100000.0,"[19,23,19,33,23,23,23,23,14,33,100,33]",2025-08-30,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising,283.5
design firms in washington dc,4,4,110,50.0,2.5,https://www.designrush.com/agency/graphic-design/washington-dc,3.0,0.0,7.0,0.13,22300000.0,"[64,41,64,100,29,29,41,100,41,82,100,64]",2025-09-10,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,275.0
accounting firms in tampa,4,4,50,22.0,5.44,https://www.designrush.com/agency/accounting/florida/tampa,1.0,0.0,5.0,0.34,2630000.0,"[9,19,80,23,19,19,14,23,23,14,14,19]",2025-09-03,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,272.0
design agency miami,4,4,90,56.0,3.01,https://www.designrush.com/agency/design-agencies/florida/miami,2.0,0.0,6.0,0.37,28500000.0,"[11,17,9,7,9,14,11,7,9,9,4,5]",2025-09-01,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,270.9
packaging companies in houston,4,4,70,26.0,3.76,https://www.designrush.com/agency/package-design/texas/houston,2.0,0.0,7.0,0.57,6230000.0,"[42,42,23,42,33,42,42,33,14,42,33,33]",2025-08-20,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,263.2
design agencies in washington dc,4,4,90,53.0,2.69,https://www.designrush.com/agency/graphic-design/washington-dc,2.0,0.0,5.0,0.32,73800000.0,"[6,23,11,8,5,11,8,15,18,18,6,28]",2025-08-28,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,other,242.1
graphic design firms in atlanta ga,4,4,70,12.0,3.31,https://www.designrush.com/agency/graphic-design/georgia/atlanta,2.0,0.0,6.0,0.2,30800000.0,"[78,50,50,50,50,50,64,50,64,100,35,64]",2025-09-07,"Local pack, Image pack, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,231.70000000000002
call centers las vegas,5,5,50,13.0,4.31,https://www.designrush.com/agency/call-centers/nevada/las-vegas,1.0,0.0,4.0,0.21,541000000.0,"[26,26,26,3,26,11,7,11,11,19,11,34]",2025-09-04,"Local pack, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,215.49999999999997
design firms minnesota,6,6,90,48.0,2.38,https://www.designrush.com/agency/design-agencies/minnesota/minneapolis,2.0,0.0,4.0,0.21,19100000.0,"[11,17,17,23,17,82,52,100,23,64,100,82]",2025-09-04,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,geo,other,214.2
