Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service,priority
wordpress website design agency,7,7,880,40.0,17.73,https://www.designrush.com/agency/wordpress-web-design,26.0,0.03,460.0,0.03,65700000.0,"[10,30,45,55,55,55,100,55,100,76,100,76]",2025-09-02,"Image pack, Sitelinks, Video Carousel, Related searches",commercial,Organic,0,false,true,04-10,agency,cms_platform,15602.4
intero digital,4,4,1000,50.0,15.59,https://www.designrush.com/agency/profile/intero-digital,2.0,0.0,31.0,0.4,83.0,"[55,62,55,62,62,55,100,62,81,62,81,62]",2025-09-08,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Twitter carousel, Related searches",navigational,Organic,0,false,true,04-10,agency,other,15590.0
top staff augmentation companies,5,5,90,7.0,172.92,https://www.designrush.com/agency/staff-augmentation,3.0,0.0,518.0,0.13,4450000.0,"[9,19,23,19,14,42,52,80,66,80,66,66]",2025-09-09,"Sitelinks, Video, Ads top, Ads bottom, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,false,true,04-10,other,other,15562.8
houston web design,7,7,1000,60.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,22.0,0.02,336.0,0.04,373000000.0,"[100,79,30,79,20,20,20,20,66,30,30,79]",2025-09-05,"Local pack, Image pack, Sitelinks, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,agency,web_design,15300.0
mandrill pricing,5,5,1300,29.0,11.73,https://www.designrush.com/agency/email-marketing/trends/email-marketing-cost,15.0,0.01,175.0,0.54,88.0,"[100,7,8,8,3,3,8,0,0,0,0,0]",2025-09-10,"Image pack, Video, People also ask, Related searches",navigational,People also ask,0,false,true,04-10,agency,email,15249.0
ppc service providers,8,8,70,30.0,217.6,https://www.designrush.com/agency/paid-media-pay-per-click/amazon,1.0,0.0,217.0,0.03,6560000.0,"[0,2,2,15,2,2,9,15,19,12,12,9]",2025-08-27,"Image pack, Sitelinks, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic,0,false,true,04-10,other,ppc,15232.0
seo san antonio,10,10,720,23.0,21.12,https://www.designrush.com/agency/search-engine-optimization/texas/san-antonio,6.0,0.0,126.0,0.04,18100000.0,"[48,39,59,59,48,72,59,59,88,72,100,100]",2025-08-28,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,seo,15206.400000000001
san antonio seo,8,12,720,25.0,21.12,https://www.designrush.com/agency/search-engine-optimization/texas/san-antonio,15.0,0.01,316.0,0.04,37000000.0,"[46,31,20,31,31,37,31,37,46,46,46,52]",2025-09-11,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,4,false,true,04-10,agency,seo,15206.400000000001
the best seo company,9,9,390,34.0,38.7,https://www.designrush.com/agency/search-engine-optimization,8.0,0.0,309.0,0.02,296000000.0,"[10,16,13,13,24,20,30,20,8,20,67,100]",2025-08-24,"Sitelinks, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,agency,seo,15093.000000000002
seo sydney,10,10,1300,56.0,11.43,https://www.designrush.com/agency/search-engine-optimization/au/sydney,11.0,0.01,125.0,0.02,58500000.0,"[46,46,68,52,84,68,84,68,84,37,100,100]",2025-09-06,"Local pack, Sitelinks, Video, Related searches, See results about",commercial,Organic,0,false,true,04-10,agency,seo,14859.0
web design & development company,10,10,1000,75.0,14.74,https://www.designrush.com/agency/web-development-companies,9.0,0.01,132.0,0.01,1300000000.0,"[11,20,13,20,16,20,20,34,55,82,65,100]",2025-09-04,"Local pack, Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_dev,14740.0
mobile app development firms,10,10,390,72.0,37.5,https://www.designrush.com/agency/mobile-app-design-development,2.0,0.0,75.0,0.07,659000000.0,"[1,13,0,1,1,2,1,7,100,4,3,7]",2025-09-04,"Local pack, Sitelinks, Ads bottom, Related searches, Ads middle, AI overview",informational,Organic,0,false,true,04-10,agency,mobile_app,14625.0
tiktok advertising cost,10,10,1900,42.0,7.62,https://www.designrush.com/agency/social-media-marketing/trends/tiktok-advertising-cost,36.0,0.04,274.0,0.31,154000000.0,"[3,4,2,23,100,54,44,3,5,10,1,2]",2025-09-07,"Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,social,14478.0
igniyte,8,8,590,33.0,24.03,https://www.designrush.com/agency/profile/igniyte,3.0,0.0,72.0,0.51,17.0,"[8,7,8,8,7,16,66,36,7,5,7,8]",2025-09-08,"Knowledge panel, Image pack, Sitelinks, Ads top, Related searches",navigational,Organic,0,false,true,04-10,agency,other,14177.7
devops consulting companies,9,9,390,26.0,35.71,https://www.designrush.com/agency/devops-consulting/new-york,3.0,0.0,107.0,0.04,34200000.0,"[17,26,21,39,21,9,39,72,100,59,59,48]",2025-08-22,"Knowledge panel, Image pack, Sitelinks, People also ask, Related searches",informational,Organic,0,false,true,04-10,geo,other,13926.9
professional web development services,5,5,720,61.0,19.33,https://www.designrush.com/agency/web-development-companies,17.0,0.01,328.0,0.05,1110000000.0,"[30,36,36,55,45,67,55,55,100,76,76,76]",2025-08-29,"Local pack, Image pack, Sitelinks, Video, Related searches, AI overview",commercial,Organic,0,false,true,04-10,agency,web_dev,13917.599999999999
web application development agencies,7,7,480,30.0,28.9,https://www.designrush.com/agency/web-development-companies,14.0,0.01,404.0,0.03,1260000000.0,"[24,0,0,0,0,11,3,0,82,100,0,0]",2025-09-05,"Sitelinks, Related searches",informational,Organic,0,false,true,04-10,agency,web_dev,13872.0
atlanta web design,8,9,1300,69.0,10.65,https://www.designrush.com/agency/website-design-development/georgia/atlanta,16.0,0.01,170.0,0.05,106000000.0,"[36,30,30,41,41,30,41,66,66,66,66,100]",2025-09-11,"Local pack, Sitelinks, Related searches, AI overview",commercial,Organic,1,false,true,04-10,agency,web_design,13845.0
video production companies,4,4,1600,47.0,8.61,https://www.designrush.com/agency/video-production,48.0,0.05,413.0,0.17,1930000000.0,"[22,20,29,36,36,36,36,29,43,43,54,54]",2025-09-06,"Local pack, Image pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,video,13776.0
mobile app marketing companies,6,6,170,20.0,81.0,https://www.designrush.com/agency/digital-marketing/app-marketing,5.0,0.0,405.0,0.16,487000000.0,"[34,21,100,53,21,100,34,34,43,43,100,81]",2025-09-01,"Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,other,digital_marketing,13770.0
app marketing companies,6,6,170,32.0,81.0,https://www.designrush.com/agency/digital-marketing/app-marketing,5.0,0.0,405.0,0.16,1220000000.0,"[17,17,17,23,23,82,28,43,43,43,82,82]",2025-08-26,"Sitelinks, Video Carousel, Related searches, AI overview",commercial,Organic,0,false,true,04-10,other,digital_marketing,13770.0
web page designers for small business,9,9,720,50.0,19.03,https://www.designrush.com/agency/website-design-development/small-business,3.0,0.0,57.0,0.37,1350000000.0,"[67,55,36,20,67,67,55,76,100,76,55,30]",2025-08-31,"Local pack, Sitelinks, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,agency,web_design,13701.6
google ad company,6,6,260,75.0,52.57,https://www.designrush.com/agency/paid-media-pay-per-click/google-adwords,2.0,0.0,105.0,0.17,3180000000.0,"[28,15,15,15,28,15,66,54,81,100,66,35]",2025-08-24,"Image pack, Sitelinks, Video, Related searches, AI overview","informational, transactional",Organic,0,false,true,04-10,other,ppc,13668.2
top search engine optimization companies,8,8,390,41.0,34.91,https://www.designrush.com/agency/search-engine-optimization,9.0,0.01,314.0,0.04,88800000.0,"[16,24,6,24,10,30,16,13,16,100,10,13]",2025-09-05,"Sitelinks, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,seo,13614.899999999998
web design dallas,8,8,1600,56.0,8.44,https://www.designrush.com/agency/website-design-development/texas/dallas,30.0,0.03,253.0,0.07,319000000.0,"[44,34,55,55,65,34,100,44,100,55,34,30]",2025-09-11,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,web_design,13504.0
top application developers,6,6,480,47.0,28.06,https://www.designrush.com/agency/mobile-app-design-development,10.0,0.01,280.0,0.19,1170000000.0,"[36,54,67,23,23,100,19,29,67,67,100,54]",2025-09-07,"Sitelinks, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,mobile_app,13468.8
best app developer companies,4,4,480,62.0,28.06,https://www.designrush.com/agency/mobile-app-design-development,21.0,0.02,589.0,0.19,202000000.0,"[48,26,48,26,39,72,39,59,100,72,59,39]",2025-09-02,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,agency,mobile_app,13468.8
video production new york,9,9,1900,46.0,7.04,https://www.designrush.com/agency/video-production/new-york,24.0,0.02,168.0,0.07,607000000.0,"[4,100,2,19,36,54,43,15,36,15,5,10]",2025-09-07,"Local pack, Video, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,video,13376.0
video production company new york,6,6,1900,44.0,7.04,https://www.designrush.com/agency/video-production/new-york,45.0,0.05,316.0,0.07,1460000000.0,"[44,100,82,82,100,100,82,82,100,8,13,20]",2025-09-08,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic,0,false,true,04-10,agency,video,13376.0
best seo firms in america,9,9,590,36.0,22.57,https://www.designrush.com/agency/search-engine-optimization,5.0,0.0,112.0,0.09,15800000.0,"[55,45,10,16,6,13,10,3,81,100,62,30]",2025-09-02,"Sitelinks, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,agency,seo,13316.3
mobile app marketing agency,10,10,480,37.0,27.69,https://www.designrush.com/agency/digital-marketing/app-marketing,2.0,0.0,55.0,0.2,514000000.0,"[20,16,16,20,55,100,45,30,24,30,45,45]",2025-09-02,"Sitelinks, Video Carousel, People also ask, Related searches, AI overview",informational,Organic,0,false,true,04-10,other,digital_marketing,13291.2
google ads agencies,10,10,390,46.0,33.78,https://www.designrush.com/agency/paid-media-pay-per-click/google-adwords,2.0,0.0,67.0,0.17,202000000.0,"[54,28,35,54,35,81,54,81,81,100,81,66]",2025-08-15,"Image pack, Sitelinks, Video, Ads top, Ads bottom, Video Carousel, Related searches",commercial,Organic,0,false,true,04-10,other,ppc,13174.2
local seo companies near me,10,10,720,53.0,18.27,https://www.designrush.com/agency/search-engine-optimization/local-seo,6.0,0.0,109.0,0.04,30200000.0,"[3,16,5,30,8,16,13,66,100,54,24,16]",2025-09-02,"Local pack, Sitelinks, Video, Related searches",transactional,Organic,0,false,true,04-10,agency,seo,13154.4
top seo firms,7,7,480,44.0,27.3,https://www.designrush.com/agency/search-engine-optimization,3.0,0.0,81.0,0.14,15000000.0,"[26,14,26,32,17,26,3,100,72,100,88,59]",2025-09-05,"Local pack, Sitelinks, People also ask, Related searches, AI overview",commercial,Organic,0,false,true,04-10,agency,seo,13104.0
